Situação;Descrição;Código;"Família de Produto";"Código NCM";"Preço Unitário de Venda";"Estoque Físico";Reservado;"Estoque Disponível";Unidade;"Peso Líquido";"Peso Bruto";Altura;Largura;Profundidade;Marca;Modelo;"Dias de Garantia";"Dias de Crossdocking";"Cupom Fiscal (PDV)";Marketplace;"Tipo do Item (Bloco K)";"Origem da Mercadoria";"Preço Tabelado (Pauta)";"Produzido em Escala Relevante";"CNPJ Fabricante";Características;"Leadtime de Ressuprimento";Inclusão;"Última Alteração";"Incluído por";"Alterado por"
Inativo;"CADERNO MEU ESTUDO BÍBLICO - CAMINHO DA PAZ";009611;PAPELARIA;4901.99.00;29,900000;,000000;,000000;,000000;"Unidade (UN)";,310;,375;22,000;15,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;60;"2025-01-30 10:39:35";"2025-03-24 15:27:36";"Fernanda Jovial";"Lucas Martins"
Ativo;"BOLSA SACOLA ECOBAG - CAMINHO DE E PARA FELICIDADE";009605;ACESSORIOS;4202.29.00;21,900000;58,000000;3,000000;55,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;10;"2025-01-08 14:32:36";"2026-06-25 09:23:28";"Ilana Antão";Guilherme
Inativo;"ÁLBUM DA MINHA PRIMEIRA EUCARISTIA - PAULUS";009559;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;75,500000;,000000;,000000;,000000;"Unidade (UN)";,270;,335;22,000;12,000;,020;PAULUS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;20;"2025-01-30 10:41:20";"2025-03-26 13:57:02";"Fernanda Jovial";Guilherme
Inativo;"IMITACAO DE CRISTO - PAULUS";009558;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;69,900000;,000000;,000000;,000000;"Unidade (UN)";,270;,335;15,500;10,500;2,000;PAULUS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E1N2";25;"2025-01-30 10:41:41";"2025-04-02 17:03:29";"Fernanda Jovial";Guilherme
Ativo;"ICONE CARLO ACUTIS A6 COD 131";009557;ÍCONE;3926.40.00;16,500000;64,000000;,000000;64,000000;"Unidade (UN)";,080;,145;13,000;9,500;,600;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A2N3";20;"2025-01-30 10:42:29";"2026-06-25 09:23:28";"Fernanda Jovial";Guilherme
Ativo;"ICONE CARLO ACUTIS A5 COD 131";009556;ÍCONE;3926.40.00;27,500000;23,000000;,000000;23,000000;"Unidade (UN)";,080;,145;17,000;13,600;,900;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A2N3";20;"2025-01-30 10:42:29";"2026-06-25 09:23:28";"Fernanda Jovial";Guilherme
Ativo;"CARTA AOS AMIGOS DA CRUZ";009547;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;30,900000;7,000000;,000000;7,000000;"Unidade (UN)";,150;,215;18,000;11,000;,100;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N3";15;"2024-12-17 11:47:48";"2026-07-08 15:12:35";"Fernanda Jovial";Guilherme
Ativo;"UMA HISTÓRIA QUE NÃO É CONTADA";009546;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;62,900000;11,000000;,000000;11,000000;"Unidade (UN)";,150;,215;23,000;16,000;1,000;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N1";15;"2025-01-30 10:42:23";"2026-07-08 15:12:34";"Fernanda Jovial";Guilherme
Ativo;"O APOSTOLO DO BRASIL - SÃO JOSÉ DE ANCHIETA";009545;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;34,900000;7,000000;,000000;7,000000;"Unidade (UN)";,150;,215;18,000;11,000;1,000;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N7";15;"2025-01-30 10:41:55";"2026-07-08 15:12:34";"Fernanda Jovial";Guilherme
Ativo;"O SEGREDO DE MARIA";009544;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;30,900000;3,000000;2,000000;1,000000;"Unidade (UN)";,150;,215;18,000;11,000;,700;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N4";15;"2025-01-30 10:41:59";"2026-07-08 15:12:34";"Fernanda Jovial";Guilherme
Ativo;"A SANTA DAS SARJETAS - SANTA TERESA DE CALCUTA";009543;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;32,000000;4,000000;,000000;4,000000;"Unidade (UN)";,150;,215;18,100;11,000;1,000;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N4";15;"2024-12-17 11:47:40";"2026-07-08 15:12:33";"Fernanda Jovial";Guilherme
Ativo;"O HOMEM QUE MUDOU O MUNDO - SÃO JOÃO PAULO II";009542;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;33,250000;10,000000;,000000;10,000000;"Unidade (UN)";,150;,215;18,000;11,000;,900;CLEOFAS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N4";15;"2025-01-30 10:41:56";"2026-07-08 15:12:33";"Fernanda Jovial";Guilherme
Ativo;"ICONE ECCE HOMO A5";009541;ÍCONE;3926.40.00;27,500000;2,000000;,000000;2,000000;"Unidade (UN)";,160;,225;,000;,000;,000;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N5";20;"2025-01-30 10:42:36";"2026-06-25 09:23:26";"Fernanda Jovial";Guilherme
Ativo;"ICONE MANSÃO DOS MORTOS A5";009540;ÍCONE;3926.40.00;27,500000;2,000000;1,000000;1,000000;"Unidade (UN)";,160;,225;,000;,000;,000;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N5";20;"2024-12-17 11:49:28";"2026-06-25 09:23:26";"Fernanda Jovial";Guilherme
Ativo;"TOALHA LITURGICA MARIA BRANCA";009539;TOALHAS;6302.51.00;25,900000;59,000000;,000000;59,000000;"Unidade (UN)";,100;,165;10,000;6,000;,100;"TOALHA E ALFAIAS DISCIPULADO";SHALOM;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;25;"2024-12-17 11:47:08";"2026-06-25 09:23:26";"Fernanda Jovial";Guilherme
Ativo;"AVENTUREIROS DO REINO - VOLUME II";009537;INFANTIL;4901.99.00;32,900000;48,000000;6,000000;42,000000;"Unidade (UN)";,200;,265;21,000;13,000;,600;"ANA PAULA";"ANA PAULA";0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: D2N5";35;"2024-12-17 11:50:18";"2026-06-25 09:23:25";"Fernanda Jovial";Guilherme
Inativo;"CADERNETA SH PRETA";009518;;4820.20.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: D1N3";0;"2025-01-08 14:28:36";"2025-04-11 14:55:31";"Ilana Antão";"Lucas Martins"
Inativo;"CADERNETA SÃO JOSÉ - TERNO, SIMPLES E PAI:";009517;PAPELARIA;4820.10.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,310;,375;22,000;14,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:45:40";"2025-03-24 15:10:38";"Fernanda Jovial";"Lucas Martins"
Ativo;"COMBO TU ME ATRAISTE + TE SEGUIREI! 2024";009510;COMBO;4901.99.00;38,900000;245,000000;,000000;245,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Sim;"KT - Kit";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 23:39:56";"2026-06-25 09:23:25";"Rachel Helena";Guilherme
Inativo;"TE SEGUIREI! 2024";009509;"TE SEGUIREI";4901.99.00;49,900000;,000000;,000000;,000000;"Unidade (UN)";,750;,815;23,000;15,500;2,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:50:41";"2025-03-18 15:45:10";"Fernanda Jovial";"Lucas Martins"
Ativo;"O LIVRO DAS VIRTUDES PARA CRIANÇAS";009481;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;98,900000;18,000000;,000000;18,000000;"Unidade (UN)";,600;,665;29,000;21,000;1,500;"EDITORA NOVA FRONTEIRA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: C3N6";15;"2024-12-17 11:48:30";"2026-06-25 09:23:25";"Fernanda Jovial";Guilherme
Ativo;"O PARAISO DOS LADROES E OUTROS CASOS DO PADRE BROWN";009480;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;31,900000;,000000;,000000;,000000;"Unidade (UN)";,190;,255;21,000;13,500;1,000;"EDITORA NOVA FRONTEIRA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N4";15;"2025-01-30 10:41:57";"2026-06-25 09:23:25";"Fernanda Jovial";Guilherme
Inativo;"OS TRÊS INSTRUMENTOS DA MORTEE OUTROS CASOS DO PADRE BROWN";009479;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;35,900000;,000000;,000000;,000000;"Unidade (UN)";,190;,255;21,000;14,000;,500;"EDITORA NOVA FRONTEIRA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;25;"2025-01-30 10:42:04";"2025-03-26 13:57:41";"Fernanda Jovial";Guilherme
Inativo;"ICONE JESUS MISERICORDIOSO 1,50 CM";009446;;3926.40.00;2000,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 15:41:38";"2025-08-06 11:49:45";"Rachel Helena";Guilherme
Inativo;"CADERNETA CARLO ACUTIS - MODELO SANTOS";009441;PAPELARIA;4820.20.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,350;,415;21,000;15,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:45:35";"2025-07-14 16:59:21";"Fernanda Jovial";"Lucas Martins"
Inativo;"CADERNETA SÃO FRANCISCO - MODELO SANTOS";009440;PAPELARIA;4820.10.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,350;,415;21,000;15,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:45:40";"2025-03-24 15:10:20";"Fernanda Jovial";"Lucas Martins"
Inativo;"CADERNETA SANTA TERESA D'AVILA - MODELO SANTOS";009439;PAPELARIA;4820.20.00;28,900000;-1,000000;,000000;-1,000000;"Unidade (UN)";,350;,415;21,000;15,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: D1N4";45;"2024-12-17 11:45:39";"2025-07-14 16:58:25";"Fernanda Jovial";"Lucas Martins"
Inativo;"CADERNETA SAO JOAO PAULO II - MODELO SANTOS";009438;VELA;4820.10.00;31,900000;,000000;,000000;,000000;"Unidade (UN)";,400;,500;21,000;15,000;1,500;JP2;"EDIÇÕES SHALOM";0;0;Sim;Sim;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: D1N4";0;"2025-01-08 14:11:46";"2025-07-14 16:58:06";"Ilana Antão";"Lucas Martins"
Inativo;"CADERNETA SANTA TERESINHA - MODELO SANTOS";009437;PAPELARIA;4820.10.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,350;,415;21,000;15,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:45:39";"2025-03-24 15:10:20";"Fernanda Jovial";"Lucas Martins"
Ativo;"O PRIVILEGIO DE SER MULHER";009434;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;49,900000;,000000;,000000;,000000;"Unidade (UN)";,400;,465;21,000;14,000;,900;ECCLESIAE;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E-N8";15;"2024-12-17 11:47:26";"2026-07-08 15:12:33";"Fernanda Jovial";Guilherme
Ativo;"A MULHER SUA MISSÃO SEGUNDO A NATUREZA";009433;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;87,900000;2,000000;,000000;2,000000;"Unidade (UN)";,400;,465;23,000;16,000;1,500;ECCLESIAE;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: F-N2";15;"2024-12-17 11:47:24";"2026-07-08 15:12:33";"Fernanda Jovial";Guilherme
Ativo;"PORQUE ME ABANDONASTE? - CHIARA LUBICH";009432;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;23,900000;11,000000;,000000;11,000000;"Unidade (UN)";,190;,255;18,000;12,000;1,000;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E2N3";15;"2024-12-17 11:48:41";"2026-06-25 09:23:24";"Fernanda Jovial";Guilherme
Ativo;"SER A TUA PALAVRA - CHIARA LUBICH";009431;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;16,900000;12,000000;,000000;12,000000;"Unidade (UN)";,190;,255;18,000;12,000;1,500;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E2N4";15;"2024-12-17 11:48:43";"2026-06-25 09:23:24";"Fernanda Jovial";Guilherme
Ativo;"O SORRISO QUE VENCEU A DOR - CHIARA LUCE BADANO";009430;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;34,900000;17,000000;,000000;17,000000;"Unidade (UN)";,190;,255;21,000;13,200;,600;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E1N2";15;"2024-12-17 11:48:36";"2026-06-25 09:23:24";"Fernanda Jovial";Guilherme
Ativo;"TESTEMUNHAS DA ESPERANÇA - VAN THUAN";009429;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;49,900000;5,000000;,000000;5,000000;"Unidade (UN)";,190;,255;21,000;14,000;,700;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N8";15;"2024-12-17 11:48:48";"2026-07-08 15:12:32";"Fernanda Jovial";Guilherme
Ativo;"NOS PASSOS DE JESUS DE NAZARÉ - CHARLES DE FOUCAULD";009428;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;23,900000;8,000000;,000000;8,000000;"Unidade (UN)";,190;,255;21,000;14,200;,800;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A4N2";15;"2024-12-17 11:48:24";"2026-06-25 09:23:23";"Fernanda Jovial";Guilherme
Ativo;"AO LADO DE JOÃO PAULO II - WLODZIMIERZ REDZIOCH";009427;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;52,900000;12,000000;,000000;12,000000;"Unidade (UN)";,190;,255;22,800;14,600;,000;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N1";15;"2024-12-17 11:47:44";"2026-07-08 15:12:32";"Fernanda Jovial";Guilherme
Ativo;"A ARTE DE AMAR - CHIARA LUBICH";009426;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;24,900000;10,000000;,000000;10,000000;"Unidade (UN)";,190;,255;18,000;11,000;,100;"CIDADE NOVA";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E2N2";15;"2025-01-08 15:29:10";"2026-06-25 09:23:23";"Rachel Helena";Guilherme
Inativo;"RETIRO QUARESMAL 2024";009425;"ESPIRITUALIDADE - EDIÇÕES";4901.99.00;29,900000;,000000;,000000;,000000;"Unidade (UN)";,480;,545;21,000;16,000;1,500;"COMUNIDADE CATÓLICA SHALOM";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;45;"2024-12-17 11:48:42";"2025-02-25 17:40:29";"Fernanda Jovial";"Fernanda Jovial"
Ativo;"ICONE JESUS FORNALHA ARDENTE A5 COD 08";009424;ÍCONE;3926.40.00;27,500000;7,000000;,000000;7,000000;"Unidade (UN)";,150;,215;17,000;7,000;1,000;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N5";20;"2024-12-17 11:49:20";"2026-06-25 09:23:23";"Fernanda Jovial";Guilherme
Ativo;"ICONE JESUS FORNALHA ARDENTE A6 COD 08";009423;ÍCONE;3926.40.00;16,500000;12,000000;,000000;12,000000;"Unidade (UN)";,060;,125;13,000;5,500;,500;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N5";20;"2024-12-17 11:49:20";"2026-06-25 09:23:22";"Fernanda Jovial";Guilherme
Ativo;"ICONE JESUS FORNALHA ARDENTE A7 COD 08";009422;ÍCONE;3926.40.00;13,200000;,000000;,000000;,000000;"Unidade (UN)";,030;,095;8,500;3,500;,500;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N5";20;"2024-12-17 11:49:21";"2026-06-25 09:23:22";"Fernanda Jovial";Guilherme
Ativo;"UM CASAL EXEMPLAR SANTA GIANNA BERETTA";009421;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;56,900000;11,000000;3,000000;8,000000;"Unidade (UN)";,250;,315;21,000;14,000;1,500;ECCLESIAE;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E-N8";15;"2024-12-17 11:47:27";"2026-07-08 15:12:32";"Fernanda Jovial";Guilherme
Ativo;SULCO;009420;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;55,900000;12,000000;3,000000;9,000000;"Unidade (UN)";,250;,495;13,000;9,000;1,900;QUADRANTE;;0;0;Sim;Sim;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: G-N7";15;"2025-02-01 21:14:43";"2026-07-08 15:12:31";Guilherme;Guilherme
Ativo;"CATECISMO MAIOR DE SAO PIO X";009412;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;66,990000;5,000000;,000000;5,000000;"Unidade (UN)";,250;,315;21,000;13,000;1,500;ECCLESIAE;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A4N5";15;"2025-01-30 10:41:23";"2026-06-25 09:23:21";"Fernanda Jovial";Guilherme
Ativo;"A CONSQUISTA DAS VIRTUDES";009410;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;48,900000;41,000000;11,000000;30,000000;"Unidade (UN)";,230;,295;21,000;14,000;1,500;LOYOLA;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: F-N5";15;"2024-12-17 11:47:34";"2026-07-08 15:12:31";"Fernanda Jovial";Guilherme
Ativo;"MESTRE DOS GUARDA-CHUVAS";009409;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;35,000000;1,000000;,000000;1,000000;"Unidade (UN)";,120;,185;27,500;21,000;,400;PAULUS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: C3N4";15;"2024-12-17 11:48:17";"2026-06-25 09:23:21";"Fernanda Jovial";Guilherme
Ativo;"OS SONHOS DE ARMANDO";009408;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;38,900000;3,000000;,000000;3,000000;"Unidade (UN)";,120;,185;28,000;22,000;,300;PAULUS;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: C3N5";15;"2024-12-17 11:48:39";"2026-06-25 09:23:21";"Fernanda Jovial";Guilherme
Inativo;"CANTAI A DEUS COM ALEGRIA 2024";009406;"ESPIRITUALIDADE - EDIÇÕES";4901.99.00;21,900000;,000000;,000000;,000000;"Unidade (UN)";,240;,305;18,000;14,000;1,000;"COMUNIDADE CATÓLICA SHALOM";"EDIÇÕES SHALOM";0;0;Sim;Sim;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: D1N5";35;"2024-12-17 11:50:48";"2026-04-10 09:32:46";"Fernanda Jovial";Guilherme
Ativo;"ICONE IMACULADA CONCEICAO A5 COD 55";009395;ÍCONE;3926.40.00;27,500000;7,000000;,000000;7,000000;"Unidade (UN)";,200;,265;17,000;14,000;1,000;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N4";20;"2024-12-17 11:49:15";"2026-06-25 09:23:20";"Fernanda Jovial";Guilherme
Ativo;"ICONE IMACULADA CONCEICAO A6 COD 55";009394;ÍCONE;3926.40.00;16,500000;7,000000;,000000;7,000000;"Unidade (UN)";,200;,265;13,000;10,000;,500;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N4";20;"2024-12-17 11:49:16";"2026-06-25 09:23:20";"Fernanda Jovial";Guilherme
Ativo;"ICONE IMACULADA CONCEICAO A7 COD 55";009393;ÍCONE;3926.40.00;13,200000;,000000;,000000;,000000;"Unidade (UN)";,200;,265;9,000;7,000;,500;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N4";20;"2024-12-17 11:49:16";"2026-06-25 09:23:20";"Fernanda Jovial";Guilherme
Ativo;"ROSARIO TAU SALMÃO CLARO";009391;ROSÁRIO;7117.90.00;26,900000;57,000000;,000000;57,000000;"Unidade (UN)";,080;,145;7,000;7,000;,100;"MARIA PIEDADE";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;25;"2024-12-17 11:51:22";"2026-06-25 09:23:20";"Fernanda Jovial";Guilherme
Ativo;"A PACIÊNCIA - 4ª EDIÇÃO";009390;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;54,900000;,000000;,000000;,000000;"Unidade (UN)";,100;,165;13,000;9,000;,700;QUADRANTE;;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A4N5";15;"2024-12-17 11:47:39";"2026-06-25 09:23:19";"Fernanda Jovial";Guilherme
Ativo;"TRATADO DO AMOR DE DEUS - SÃO FRANCISCO DE SALES";009364;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;87,900000;10,000000;2,000000;8,000000;"Unidade (UN)";,700;,765;22,000;14,000;2,500;"EDITORA SANTA CRUZ";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: A3N2";15;"2024-12-17 11:48:50";"2026-06-25 09:23:19";"Fernanda Jovial";Guilherme
Ativo;"A CONTRIÇÃO PERFEITA";009363;"ESPIRITUALIDADE - TERCEIROS";4901.99.00;25,900000;10,000000;,000000;10,000000;"Unidade (UN)";,190;,255;19,000;13,000;,500;"EDITORA SANTA CRUZ";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;"Endereço: E2N5";15;"2024-12-17 11:47:35";"2026-06-25 09:23:19";"Fernanda Jovial";Guilherme
Inativo;"ICONE NATIVIDADE DE JESUS A5";009357;ÍCONE;3926.40.00;16,500000;,000000;,000000;,000000;"Unidade (UN)";,100;,165;15,000;15,000;1,000;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;20;"2024-12-17 11:49:33";"2025-05-21 09:55:14";"Fernanda Jovial";Guilherme
Inativo;"ICONE NATIVIDADE DE JESUS A6";009356;ÍCONE;3926.40.00;15,000000;,000000;,000000;,000000;"Unidade (UN)";,100;,165;10,000;10,000;,500;"VOLTA ISRAEL";;0;0;Sim;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;202;"2025-01-30 10:42:49";"2025-05-21 09:55:11";"Fernanda Jovial";Guilherme
